url,section,subsection,template,templateName,disposition
"https://about.kaiserpermanente.org/news/meet-our-2023-to-2024-public-health-fellows","news","meet-our-2023-to-2024-public-health-fellows","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/championing-inclusivity-at-the-fall-games","news","championing-inclusivity-at-the-fall-games","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/empowering-minds-to-help-others-thrive","news","empowering-minds-to-help-others-thrive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/expanding-medical-social-and-educational-services-in-watts","news","expanding-medical-social-and-educational-services-in-watts","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/addressing-hunger-and-nutrition-to-improve-health","news","addressing-hunger-and-nutrition-to-improve-health","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/hoops-hopes-and-healthy-living","news","hoops-hopes-and-healthy-living","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/what-i-want-you-to-know-about-climate-change-9-stories","news","what-i-want-you-to-know-about-climate-change-9-stories","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/patients-can-apply-for-help-with-medical-bills","news","patients-can-apply-for-help-with-medical-bills","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/former-employee-honored-for-supporting-south-la-families","news","former-employee-honored-for-supporting-south-la-families","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/program-helps-member-prioritize-her-health","news","program-helps-member-prioritize-her-health","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/building-partnerships-to-inspire-the-next-generation","news","building-partnerships-to-inspire-the-next-generation","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/boosting-both-mental-and-physical-vibes-for-students-and-staff","news","boosting-both-mental-and-physical-vibes-for-students-and-staff","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/is-your-local-school-one-of-americas-healthiest","news","is-your-local-school-one-of-americas-healthiest","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-award-winning-volunteers-make-communities-better","news","our-award-winning-volunteers-make-communities-better","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/inspiring-students-to-take-charge-of-their-health","news","inspiring-students-to-take-charge-of-their-health","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/operation-splash-makes-a-splash-for-safe-summer-fun","news","operation-splash-makes-a-splash-for-safe-summer-fun","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/a-heart-for-helping-others","news","a-heart-for-helping-others","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/collaboration-transforms-care-for-older-adults","news","collaboration-transforms-care-for-older-adults","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/increasing-resources-to-house-single-parent-families","news","increasing-resources-to-house-single-parent-families","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/more-trees-and-cleaner-air-improve-health-research-shows","news","more-trees-and-cleaner-air-improve-health-research-shows","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/a-new-lease-on-life","news","a-new-lease-on-life","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/living-longer-and-better-lives","news","living-longer-and-better-lives","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/reducing-cultural-barriers-to-food-security","news","reducing-cultural-barriers-to-food-security","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/grant-to-help-make-school-lunches-healthier-for-kids","news","grant-to-help-make-school-lunches-healthier-for-kids","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/transforming-education-and-mental-health-in-watts","news","transforming-education-and-mental-health-in-watts","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/teacher-residency-program-improves-retention-and-diversity","news","teacher-residency-program-improves-retention-and-diversity","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/building-a-healthier-watts","news","building-a-healthier-watts","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/traumatized-children-find-mental-health-therapy-beneficial","news","traumatized-children-find-mental-health-therapy-beneficial","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-dedication-to-fostering-wellbeing-and-equity","news","our-dedication-to-fostering-wellbeing-and-equity","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/commitment-to-community-health-and-sports-excellence","news","commitment-to-community-health-and-sports-excellence","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/paid-internships-support-future-public-health-leaders","news","paid-internships-support-future-public-health-leaders","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/health-care-coverage-now-accessible-to-uninsured-people","news","health-care-coverage-now-accessible-to-uninsured-people","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/soccer-star-scores-big-with-pediatric-patients","news","soccer-star-scores-big-with-pediatric-patients","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/grants-support-colorado-safe-futures-fund","news","grants-support-colorado-safe-futures-fund","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/food-medicine-summit-focuses-opportunities-challenges","news","food-medicine-summit-focuses-opportunities-challenges","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/collaborative-project-helps-health-care-workers-find-a-home","news","collaborative-project-helps-health-care-workers-find-a-home","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/Helping-to-build-and-support-inclusive-communities","news","Helping-to-build-and-support-inclusive-communities","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/celebrating-strength-and-spirit-with-olympic-champion","news","celebrating-strength-and-spirit-with-olympic-champion","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/linking-isolated-communities-to-care","news","linking-isolated-communities-to-care","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/fit-and-thriving-inspiring-students-at-school","news","fit-and-thriving-inspiring-students-at-school","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/hundreds-volunteer-to-restore-hawaii-cultural-sites","news","hundreds-volunteer-to-restore-hawaii-cultural-sites","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/keeping-special-olympics-hawaii-athletes-in-game","news","keeping-special-olympics-hawaii-athletes-in-game","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-joins-food-is-medicine-colorado-coalition","news","kaiser-permanente-joins-food-is-medicine-colorado-coalition","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-energy-efficient-hospitals-power-health","news","our-energy-efficient-hospitals-power-health","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/3-ways-were-helping-build-and-preserve-affordable-housing","news","3-ways-were-helping-build-and-preserve-affordable-housing","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/los-angeles-area-wildfires-how-we-helped-our-communities","news","los-angeles-area-wildfires-how-we-helped-our-communities","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/must-grow-health-care-workforce","news","must-grow-health-care-workforce","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/helping-youth-connect-move-thrive","news","helping-youth-connect-move-thrive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-commitment-to-vaccine-access","news","our-commitment-to-vaccine-access","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/congress-must-protect-medicaid","news","congress-must-protect-medicaid","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/urge-policymakers-protect-health","news","urge-policymakers-protect-health","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/new-chapter-of-kaiser-permanente-care-is-born","news","new-chapter-of-kaiser-permanente-care-is-born","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/a-new-gold-standard-in-nursing-excellence","news","a-new-gold-standard-in-nursing-excellence","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/more-than-just-a-game","news","more-than-just-a-game","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/mental-health-care-without-borders","news","mental-health-care-without-borders","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/celebrating-80-cathy-hays-shares-why-member","news","celebrating-80-cathy-hays-shares-why-member","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/celebrating-kaiser-permanente-parker-medical-offices","news","celebrating-kaiser-permanente-parker-medical-offices","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/homeless-and-sick-medical-respite-programs-offer-vital-care","news","homeless-and-sick-medical-respite-programs-offer-vital-care","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/legal-partnership-helps-family-avoid-eviction","news","legal-partnership-helps-family-avoid-eviction","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-among-colorado-springs-top-doctors","news","kaiser-permanente-among-colorado-springs-top-doctors","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/legacy-of-healing-one-plate-at-time","news","legacy-of-healing-one-plate-at-time","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-leads-colorado-top-doctors-list-again","news","kaiser-permanente-leads-colorado-top-doctors-list-again","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/future-healthcare-investment","news","future-healthcare-investment","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/celebrating-80-kenneth-barnhart-shares-why-member","news","celebrating-80-kenneth-barnhart-shares-why-member","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-and-risant-health-q2-2025-financial-update","news","kaiser-permanente-and-risant-health-q2-2025-financial-update","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/growing-northwest-mental-health-care-workforce","news","growing-northwest-mental-health-care-workforce","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/internal-research-can-make-care-better-and-more-affordable","news","internal-research-can-make-care-better-and-more-affordable","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/top-honors-stroke-heart-care","news","top-honors-stroke-heart-care","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/celebrating-80-camille-cline-shares-why-member","news","celebrating-80-camille-cline-shares-why-member","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/new-pueblo-north-facility-opens-serve-future-generations","news","new-pueblo-north-facility-opens-serve-future-generations","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/we-celebrate-our-employees-this-labor-day","news","we-celebrate-our-employees-this-labor-day","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/celebrating-80-judy-childers-shares-why-member","news","celebrating-80-judy-childers-shares-why-member","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/more-than-a-call","news","more-than-a-call","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/immense-research-bank-drives-medical-breakthroughs","news","immense-research-bank-drives-medical-breakthroughs","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-top-doctors-washington-state","news","kaiser-permanente-top-doctors-washington-state","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-annual-plane-pull-event","news","kaiser-permanente-annual-plane-pull-event","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/olympia-tacoma-medical-centers-earn-top-honors","news","olympia-tacoma-medical-centers-earn-top-honors","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/building-health-connections-in-colorado","news","building-health-connections-in-colorado","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/health-coverage-key-early-breast-cancer-detection","news","health-coverage-key-early-breast-cancer-detection","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/fresh-food-better-health","news","fresh-food-better-health","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/california-employers-smarter-choice-plan","news","california-employers-smarter-choice-plan","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/update-on-mental-health-program-progress","news","update-on-mental-health-program-progress","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-rated-the-best-for-value","news","kaiser-permanente-rated-the-best-for-value","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/cutting-edge-kaiser-permanente-research-hope","news","cutting-edge-kaiser-permanente-research-hope","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-and-risant-health-q3-2025-financial-update","news","kaiser-permanente-and-risant-health-q3-2025-financial-update","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/summit-connects-key-colorado-community-health-organizations","news","summit-connects-key-colorado-community-health-organizations","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/health-housing-partnerships-create-lasting-change","news","health-housing-partnerships-create-lasting-change","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/building-places-fun-fitness","news","building-places-fun-fitness","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/will-ai-rules-leave-small-hospitals-behind","news","will-ai-rules-leave-small-hospitals-behind","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/the-importance-of-hepatitis-b-vaccination-for-newborns","news","the-importance-of-hepatitis-b-vaccination-for-newborns","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/on-site-blood-sugar-tests-uncontrolled-diabetes","news","on-site-blood-sugar-tests-uncontrolled-diabetes","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/free-drug-samples-arent-really-free","news","free-drug-samples-arent-really-free","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/california-health-plans-top-ratings","news","california-health-plans-top-ratings","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-exceptional-maternity-care","news","kaiser-permanente-exceptional-maternity-care","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/building-confidence-and-wellness-through-coaching","news","building-confidence-and-wellness-through-coaching","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/allegations-related-to-medicare-risk-adjustment-resolved","news","allegations-related-to-medicare-risk-adjustment-resolved","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/the-importance-of-childhood-vaccinations","news","the-importance-of-childhood-vaccinations","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/better-way-to-measure-care-quality","news","better-way-to-measure-care-quality","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/new-lakewood-medical-offices-welcome-first-members","news","new-lakewood-medical-offices-welcome-first-members","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/colorado-physicians-and-staff-members-give-back","news","colorado-physicians-and-staff-members-give-back","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/best-health-insurance-company","news","best-health-insurance-company","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/a-better-approach-to-preventing-chronic-conditions","news","a-better-approach-to-preventing-chronic-conditions","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/expanding-outpatient-robotic-surgery-in-colorado","news","expanding-outpatient-robotic-surgery-in-colorado","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-expands-special-olympics-colorado-relationship","news","kaiser-permanente-expands-special-olympics-colorado-relationship","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/managing-blood-pressure-may-change-breast-cancer-outlook","news","managing-blood-pressure-may-change-breast-cancer-outlook","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/local-roots-broad-impact-doctors-inspire-health","news","local-roots-broad-impact-doctors-inspire-health","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/national-food-is-medicine-experts-grow-movement-colorado","news","national-food-is-medicine-experts-grow-movement-colorado","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/care-and-commitment-to-hawaii","news","care-and-commitment-to-hawaii","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/prior-authorization-can-be-the-exception-not-the-rule","news","prior-authorization-can-be-the-exception-not-the-rule","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/the-first-20-minutes-a-healthier-start-for-athletes","news","the-first-20-minutes-a-healthier-start-for-athletes","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/nursing-excellence-that-endures","news","nursing-excellence-that-endures","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/continued-progress-ensuring-access-to-mental-health-care","news","continued-progress-ensuring-access-to-mental-health-care","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-bold-goal-help-1000-therapists-get-licensed-by-2028","news","our-bold-goal-help-1000-therapists-get-licensed-by-2028","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/self-collection-kits-boost-cervical-cancer-screening","news","self-collection-kits-boost-cervical-cancer-screening","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/hidden-health-effects-of-the-air-around-you","news","hidden-health-effects-of-the-air-around-you","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/healthy-minds-healthy-bodies-thriving-futures","news","healthy-minds-healthy-bodies-thriving-futures","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/simulated-medical-center-in-colorado-gets-a-makeover","news","simulated-medical-center-in-colorado-gets-a-makeover","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/greg-a-adams-elected-to-american-academy-of-arts-and-sciences","news","greg-a-adams-elected-to-american-academy-of-arts-and-sciences","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/honoring-nursing-excellence","news","honoring-nursing-excellence","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-and-risant-health-q1-2026-financial-update","news","kaiser-permanente-and-risant-health-q1-2026-financial-update","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/east-denver-medical-offices-air-quality-program","news","east-denver-medical-offices-air-quality-program","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/honored-for-extraordinary-community-service","news","honored-for-extraordinary-community-service","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/managed-care-helps-our-medicaid-members","news","managed-care-helps-our-medicaid-members","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/healing-after-the-fire","news","healing-after-the-fire","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/nurse-honored-for-helping-sexual-assault-survivors","news","nurse-honored-for-helping-sexual-assault-survivors","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/leaders-named-among-top-clinical-executives","news","leaders-named-among-top-clinical-executives","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/ai-cuts-mri-wait-times-by-60-percent","news","ai-cuts-mri-wait-times-by-60-percent","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/weekly-grocery-deliveries-lower-blood-sugar","news","weekly-grocery-deliveries-lower-blood-sugar","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-mission-in-action-free-clinic-serves-thousands","news","our-mission-in-action-free-clinic-serves-thousands","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/legal-support-safer-housing-better-health","news","legal-support-safer-housing-better-health","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/colorados-best-health-care-insurer-11-years-in-a-row","news","colorados-best-health-care-insurer-11-years-in-a-row","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/elevating-nursing-excellence-in-riverside-county","news","elevating-nursing-excellence-in-riverside-county","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/medical-respite-helped-demetrius-find-home","news","medical-respite-helped-demetrius-find-home","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/more-older-adults-could-benefit-from-pace","news","more-older-adults-could-benefit-from-pace","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/mile-high-united-way-awards-our-work-in-the-community","news","mile-high-united-way-awards-our-work-in-the-community","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/new-rock-creek-urgent-care-opens-for-members","news","new-rock-creek-urgent-care-opens-for-members","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-and-risant-health-q2-2026-financial-update","news","kaiser-permanente-and-risant-health-q2-2026-financial-update","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/water-safety-healthy-living","news","water-safety-healthy-living","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/nursing-excellence-exceptional-care","news","nursing-excellence-exceptional-care","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/who-we-are","who-we-are","","A1","Home / section landing","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-mission","who-we-are","our-mission","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/innovation-and-research","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/early-leaders-in-equity-and-inclusion","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/pioneers-and-groundbreakers","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/our-integrated-care-model","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/contact-the-historian","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/a-history-of-leading-the-way","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/southern-comfort-doctor-gaston-and-the-southeast-permanente-medi","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/mobile-clinics-health-on-wheels","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/john-graham-smillie-md-pediatrician-and-kaiser-permanente-innova","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/when-labor-and-management-work-side-by-side","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/a-legacy-of-caring-nurses-trained-in-the-science-of-medicine","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/wasting-nothing-recycling-then-and-now","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/harold-hatch-health-insurance-visionary","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/5-physicians-who-made-a-difference","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/henry-j-kaiser-and-the-new-economics-of-medical-care","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/slacks-not-slackers-womens-role-in-winning-world-war-ii","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/the-amazing-true-story-of-park-ranger-betty-reid-soskin","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/path-to-employment-african-american-workers-in-kaiser-shipyards","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/an-industrial-revolution-all-their-own-world-war-ii-women-stand-","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/an-experiment-named-fabiola-health-care-takes-root-in-oakland","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/from-boats-to-books-a-short-history-of-kaiser-permanentes-medica","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/patriot-in-pinstripes-honoring-veterans-homefront-and-peace","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/harbor-city-hospital-beachhead-for-labor-health-care","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/mending-bodies-and-minds-kabat-kaiser-vallejo","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/good-medicine-brought-within-reach-of-all","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/tunnels-trains-and-tubes-kaisers-role-in-building-an-accessible-","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/dr-sidney-garfield-on-medical-care-as-a-right","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/no-getting-round-it-an-innovative-approach-to-building-design","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/edmund-ted-van-brunt-former-kaiser-permanente-research-director-","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/kabat-kaiser-improving-quality-of-life-through-rehabilitation","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/looking-through-you-how-a-kaiser-permanente-nurse-transformed-he","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/the-permanente-richmond-field-hospital-proud-reminder-of-health-","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/kaiser-permanente-and-group-health-cooperative-working-together-","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/screening-for-better-health-medical-care-as-a-right","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/beatrice-lei-md-from-shantou-china-to-richmond-california","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/experiments-in-radial-hospital-design-denvers-saint-joseph-and-k","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/japanese-american-doctors-overcame-internment-setbacks","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/ellamae-simmons-trailblazing-african-american-physician","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/kaiser-motors-in-oakland-we-sell-to-make-friends","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/rosie-the-riveter-park-ranger-betty-reid-soskin-receives-lifetim","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/kaisers-geodesic-dome-clinic","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
"https://about.kaiserpermanente.org/who-we-are/our-history/henry-j-kaisers-exemplary-record-of-hiring-the-disabled","who-we-are","our-history","A4","Who-we-are editorial (history, mission, people)","migrate"
